ID,Title,Mean,Episodes,Rating,Popularity,Genres
56768,"Tadaima, Okaeri",7.74,12,pg_13,3731,"Boys Love, Childcare, Drama"
29829,Tamayura: Sotsugyou Shashin Part 2 - Hibiki,7.74,1,g,6479,"CGDCT, Iyashikei, Slice of Life"
57025,Tondemo Skill de Isekai Hourou Meshi 2,7.74,12,pg_13,2476,"Adventure, Comedy, Fantasy, Gourmet, Isekai"
32673,Udon no Kuni no Kiniro Kemari,7.74,12,pg_13,1796,"Anthropomorphic, Childcare, Iyashikei, Seinen, Slice of Life, Supernatural"
51769,Xingchen Bian 5th Season,7.74,28,pg_13,11459,"Action, Adventure, Fantasy, Historical, Martial Arts, Romance"
54285,Yao Shen Ji 7th Season,7.74,52,pg_13,10999,"Action, Adventure, Fantasy, Martial Arts, Romance"
54839,Yoru no Kurage wa Oyogenai,7.74,12,pg_13,1947,"Drama, Music"
1007,Ranma ½ OVA,7.73,6,pg_13,4054,"Action, Comedy, Ecchi, Magical Sex Shift, Martial Arts, Romance, Shounen"
154,Shaman King,7.73,64,pg_13,696,"Action, Adventure, Shounen, Supernatural"
91,Shin Kidou Senki Gundam Wing: Endless Waltz,7.73,3,pg_13,3451,"Award Winning, Drama, Mecha, Military, Sci-Fi, Space"
39940,Shokugeki no Souma: Shin no Sara,7.73,12,pg_13,362,"Ecchi, Gourmet, School, Shounen"
407,Tantei Gakuen Q,7.73,45,pg_13,4073,"Comedy, Detective, Drama, Mystery, Shounen"
51289,Zhe Tian,7.73,156,pg_13,10463,"Action, Adventure, Sci-Fi"
40854,BanG Dream! Garupa☆Pico: Oomori,7.73,26,pg_13,6249,"Comedy, Music"
740,Bishoujo Senshi Sailor Moon R,7.73,43,pg_13,1578,"Mahou Shoujo, Romance, Shoujo"
531,Bishoujo Senshi Sailor Moon R: The Movie,7.73,1,pg_13,2867,"Drama, Mahou Shoujo, Romance, Shoujo"
1818,Claymore,7.73,26,r+,321,"Action, Adventure, Fantasy, Gore, Shounen"
18619,Girls & Panzer: Kore ga Hontou no Anzio-sen desu!,7.73,1,pg_13,3360,"Action, CGDCT, Military, School"
5630,Higashi no Eden,7.73,11,r,414,"Adult Cast, Award Winning, Mystery, Psychological, Romance, Sci-Fi, Suspense"
4886,InuYasha: Kuroi Tessaiga,7.73,1,pg_13,3984,"Action, Adventure, Fantasy, Historical, Mythology, Romance, Shounen, Time Travel"
93,Kidou Senshi Gundam SEED,7.73,50,r,1469,"Award Winning, Drama, Mecha, Military, Romance, Sci-Fi, Space"
1379,Kino no Tabi: The Beautiful World - Nanika wo Suru Tame ni - Life Goes On.,7.73,1,r,3106,"Adventure, Drama, Fantasy"
28479,Meitantei Conan Movie 19: Gouka no Himawari,7.73,1,pg_13,3760,"Action, Detective, Mystery, Shounen"
58492,Mono,7.73,12,pg_13,3683,"CGDCT, Comedy, School, Visual Arts"
42670,Princess Connect! Re:Dive Season 2,7.73,12,pg_13,1825,"Adventure, Comedy, Fantasy, Gourmet"
11887,Kokoro Connect,7.72,13,pg_13,233,"Drama, Love Polygon, Romance, School, Supernatural"
4080,Kyou kara Maou! 3rd Series,7.72,39,pg_13,4085,"Adventure, Comedy, Fantasy, Isekai, Shoujo"
25015,Kyoukai no Kanata Movie 1: I'll Be Here - Kako-hen,7.72,1,pg_13,1524,"Action, School, Supernatural"
33443,Luo Xiaohei Zhanji,7.72,28,pg_13,8071,"Comedy, Supernatural"
1910,Master Keaton OVA,7.72,15,r,6468,"Adult Cast, Adventure, Drama, Historical, Mystery, Seinen"
1462,Memories,7.72,3,pg_13,1683,"Award Winning, Drama, Horror, Military, Psychological, Sci-Fi, Space, Suspense"
59612,Monogatari Series: Off & Monster Season - Zankoku Douwa: Utsukushi-hime,7.72,1,pg_13,6797,"Mystery, Psychological, Supernatural, Suspense, Vampire"
709,Mujin Wakusei Survive,7.72,52,g,4357,"Action, Adventure, Fantasy, Sci-Fi, Slice of Life"
2143,Saiyuuki Reload: Burial,7.72,3,pg_13,6026,"Action, Adventure, Drama, Fantasy, Shoujo"
534,Slayers,7.72,26,pg_13,1701,"Action, Adventure, Comedy, Fantasy"
52305,Tomo-chan wa Onnanoko!,7.72,13,pg_13,513,"Comedy, Romance, School"
51533,Tonikaku Kawaii: Seifuku,7.72,1,pg_13,2209,"Comedy, Romance, Shounen"
11001,Toshokan Sensou: Kakumei no Tsubasa,7.72,1,pg_13,4814,"Action, Adult Cast, Military, Romance"
23249,Uchuu Senkan Yamato 2199: Hoshimeguru Hakobune,7.72,1,pg_13,5794,"Action, Adult Cast, Award Winning, Drama, Military, Sci-Fi, Space"
1293,Urusei Yatsura,7.72,195,pg_13,2365,"Comedy, Romance, Sci-Fi, Shounen"
54900,Wind Breaker,7.72,13,pg_13,594,"Action, Delinquents, School"
50667,Xingchen Bian 4th Season,7.72,16,pg_13,10743,"Action, Adventure, Fantasy, Historical, Martial Arts, Romance"
54112,Zom 100: Zombie ni Naru made ni Shitai 100 no Koto,7.72,12,r,366,"Adult Cast, Comedy, Seinen, Survival, Suspense"
37985,Aggressive Retsuko (ONA) 2nd Season,7.72,10,pg_13,1990,"Anthropomorphic, Comedy, Workplace"
37924,Ani ni Tsukeru Kusuri wa Nai! 2,7.72,24,pg_13,3304,"Comedy, School"
49283,Bakuten!! Movie,7.72,1,pg_13,5200,"Performing Arts, School, Sports"
49123,BanG Dream! Garupa☆Pico Fever!,7.72,26,pg_13,7919,"Comedy, Music"
1520,Black Jack,7.72,12,r+,3696,"Drama, Medical, Mystery, Psychological, Shounen, Suspense"
2994,Death Note: Rewrite,7.72,2,r,1230,"Psychological, Shounen, Supernatural, Suspense"
38145,"Doukyonin wa Hiza, Tokidoki, Atama no Ue.",7.72,12,pg_13,1298,"Adult Cast, Pets, Slice of Life"
22777,Dragon Ball Kai (2014),7.72,61,pg_13,1280,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen"
40906,Dragon Quest: Dai no Daibouken (2020),7.72,100,pg_13,2687,"Action, Adventure, Fantasy, Shounen"
38671,Enen no Shouboutai,7.72,24,pg_13,94,"Action, Fantasy, Sci-Fi, Shounen, Urban Fantasy"
41497,Fate/Grand Order: Shuukyoku Tokuiten - Kani Jikan Shinden Solomon,7.72,1,pg_13,2561,"Action, Fantasy, Isekai"
39014,Free! Movie 3: Road to the World - Yume,7.72,1,pg_13,4431,"School, Sports"
29095,Grisaia no Rakuen,7.72,10,r,596,"Drama, Harem, Psychological, Romance, Suspense"
6984,Hidamari Sketch x 365 Specials,7.72,3,pg_13,5483,"CGDCT, Iyashikei, School, Slice of Life, Visual Arts"
31483,"Akagami no Shirayuki-hime: Nandemonai Takaramono, Kono Page",7.71,1,pg_13,2592,"Drama, Romance, Shoujo"
9074,Arakawa Under the Bridge x Bridge,7.71,13,pg_13,1564,"Adult Cast, Comedy, Romance, Seinen"
10218,Berserk: Ougon Jidai-hen I - Haou no Tamago,7.71,1,r+,1125,"Action, Adventure, Drama, Fantasy, Gore, Horror, Military, Psychological, Seinen"
6024,Chi's Sweet Home: Atarashii Ouchi,7.71,104,g,4385,"Pets, Seinen, Slice of Life"
44248,Fate/Grand Carnival,7.71,4,pg_13,3126,"Comedy, Fantasy, Parody"
317,Final Fantasy VII: Advent Children,7.71,1,pg_13,1245,"Action, Fantasy"
31637,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri Part 2",7.71,12,r,412,"Action, Adventure, Fantasy, Isekai, Military"
37501,Hug tto! Precure♡Futari wa Precure Movie: All Stars Memories,7.71,1,g,9032,"Action, Mahou Shoujo"
5781,Isekai no Seikishi Monogatari,7.71,13,r+,1273,"Comedy, Ecchi, Fantasy, Harem, Isekai, Mecha, School"
43691,Kageki Shoujo!!,7.71,13,pg_13,2463,"Drama, Performing Arts, School, Shoujo"
10090,Koukaku Kidoutai: Stand Alone Complex - Solid State Society 3D,7.71,1,r,5629,"Adult Cast, Detective, Mecha, Military, Mystery, Sci-Fi, Seinen"
60572,Kun Tun Tianxia Zhi Zhang Men Guilai,7.71,12,pg_13,4855,"Action, Fantasy"
18153,Kyoukai no Kanata,7.71,12,pg_13,131,"Action, School, Supernatural"
59369,Lycoris Recoil: Friends Are Thieves of Time.,7.71,6,pg_13,3319,Comedy
597,Neko no Ongaeshi,7.71,1,g,908,"Adventure, Anthropomorphic, Award Winning, Drama, Fantasy"
37442,Psycho-Pass: Sinners of the System Case.3 - Onshuu no Kanata ni＿＿,7.71,1,r+,2212,"Action, Adult Cast, Detective, Mystery, Psychological, Sci-Fi, Suspense"
1719,Rozen Maiden: Ouvertüre,7.71,2,pg_13,3051,"Action, Drama, Seinen, Supernatural"
7724,Shiki,7.71,22,r,378,"Gore, Horror, Mystery, Psychological, Shounen, Supernatural, Suspense, Vampire"
24893,Sidonia no Kishi: Daikyuu Wakusei Seneki,7.71,12,r,1996,"Mecha, Sci-Fi, Seinen, Space"
8311,Tegamibachi Reverse,7.71,25,pg_13,2974,"Adventure, Fantasy, Shounen"
885,Tenshi no Tamago,7.71,1,pg_13,1520,"Avant Garde, Drama, Fantasy"
50273,Tomodachi Game,7.71,12,r,532,"High Stakes Game, Psychological, Shounen, Strategy Game, Suspense"
43523,Tsuki ga Michibiku Isekai Douchuu,7.71,12,pg_13,457,"Action, Adventure, Comedy, Fantasy, Isekai"
479,Ueki no Housoku,7.71,51,pg_13,1999,"Action, Adventure, Shounen, Super Power, Supernatural"
1562,Yamato Nadeshiko Shichihenge♥,7.71,25,pg_13,1575,"Comedy, Reverse Harem, Shoujo"
517,School Rumble: Ichi Gakki Hoshuu,7.7,2,pg_13,3104,"Comedy, Romance, School, Shounen"
53580,Tensei shitara Slime Datta Ken 3rd Season,7.7,24,pg_13,574,"Action, Comedy, Fantasy, Isekai, Reincarnation, Shounen"
5074,Tetsuwan Birdy Decode:02,7.7,12,r,3292,"Action, Comedy, Sci-Fi, Seinen"
53526,Uma Musume: Pretty Derby Season 3,7.7,13,pg_13,3436,"Anthropomorphic, Racing, Sports"
40620,Uramichi Oniisan,7.7,13,pg_13,1043,"Adult Cast, Comedy, Gag Humor, Showbiz, Workplace"
2753,Ushiro no Shoumen Daare,7.7,1,g,5913,"Drama, Historical"
1375,Watashi no Ashinaga Ojisan,7.7,40,g,5434,"Comedy, Historical, Romance, School"
56960,Xiehou Ta de Shaonu Shidai,7.7,18,pg_13,6418,"Drama, Supernatural"
58744,Yao Shen Ji 8th Season,7.7,52,pg_13,12424,"Action, Adventure, Comedy, Fantasy, Martial Arts, Romance"
50537,Bai Yao Pu: Jingshi Pian,7.7,12,pg_13,9832,"Adventure, Historical, Mystery, Supernatural"
41780,BanG Dream! Movie: Episode of Roselia - I: Yakusoku,7.7,1,pg_13,6334,Music
14741,Chuunibyou demo Koi ga Shitai!,7.7,12,pg_13,101,"Comedy, Romance, School"
2724,Daicon Opening Animations,7.7,2,pg,5038,"Adventure, Mecha, Music, Otaku Culture, Sci-Fi"
39178,Doupo Cangqiong Special 2: Sha Zhi Lan Ge,7.7,3,pg_13,9310,"Action, Adventure, Fantasy, Historical, Martial Arts"
51818,Enen no Shouboutai: San no Shou,7.7,12,pg_13,973,"Action, Fantasy, Sci-Fi, Shounen, Urban Fantasy"
54444,Fanren Xiu Xian Chuan: Chongzhi Ban,7.7,21,pg_13,13466,"Action, Adventure, Fantasy, Historical, Martial Arts"
25303,Haikyuu!! Lev Genzan!,7.7,1,pg_13,1788,"Shounen, Sports, Team Sports"
36094,Hakumei to Mikochi,7.7,12,pg_13,2873,"Anthropomorphic, Fantasy, Iyashikei, Seinen, Slice of Life"
15809,Hataraku Maou-sama!,7.7,13,pg_13,75,"Comedy, Supernatural"
10357,Jinrui wa Suitai Shimashita,7.7,12,pg_13,1357,"Adventure, Comedy, Fantasy, Sci-Fi"
38619,Joshikousei no Mudazukai,7.7,12,pg_13,1894,"CGDCT, Comedy, Gag Humor, School"
56243,Jujutsu Kaisen 2nd Season Recaps,7.7,2,r,4368,"Action, School, Shounen, Supernatural"
516,Keroro Gunsou,7.7,358,pg_13,2627,"Comedy, Parody, Sci-Fi, Shounen"
35363,"Kobayashi-san Chi no Maid Dragon: Valentine, Soshite Onsen! - Amari Kitai Shinaide Kudasai",7.7,1,pg_13,1194,"Slice of Life, Supernatural"
22673,Kuroko no Basket 2nd Season NG-shuu,7.7,9,pg_13,2924,"Comedy, Sports, Team Sports"
474,Macross Plus,7.7,4,r,3325,"Adult Cast, Drama, Mecha, Military, Romance, Sci-Fi, Space"
1211,Macross Plus Movie Edition,7.7,1,r+,5337,"Adventure, Mecha, Military, Romance, Sci-Fi, Space"
20767,Noragami OVA,7.7,2,pg_13,800,"Comedy, Mythology, School, Shounen, Supernatural"
31289,One Piece: Episode of Sabo - 3 Kyoudai no Kizuna Kiseki no Saikai to Uketsugareru Ishi,7.7,1,pg_13,3750,"Action, Adventure, Fantasy, Shounen"
31772,One Punch Man Specials,7.7,6,r,781,"Action, Adult Cast, Comedy, Parody, Seinen, Super Power"
31704,One Punch Man: Road to Hero,7.7,1,r,790,"Action, Comedy, Parody, Seinen, Super Power"
41140,Princess Principal: Crown Handler 2,7.7,1,r,5480,"Action, Historical, Mystery"
33899,IDOLiSH7,7.69,17,pg_13,2726,"Drama, Idols (Male), Music"
48804,Isekai Shokudou 2,7.69,12,pg_13,2157,"Fantasy, Gourmet, Isekai, Slice of Life, Workplace"
324,Kidou Keisatsu Patlabor: On Television,7.69,47,pg_13,3711,"Adult Cast, Comedy, Mecha, Sci-Fi, Workplace"
87,Kidou Senshi Gundam: Gyakushuu no Char,7.69,1,pg_13,3232,"Drama, Mecha, Military, Sci-Fi, Space"
54714,Kimi no Koto ga Daidaidaidaidaisuki na 100-nin no Kanojo,7.69,12,pg_13,882,"Comedy, Harem, Parody, Romance, School, Seinen"
48791,Luo Xiaohei Zhanji: Zhongsheng Zhi Men,7.69,12,pg_13,12160,"Comedy, Supernatural"
12117,Meitantei Conan Movie 16: 11-ninme no Striker,7.69,1,g,3563,"Adventure, Comedy, Detective, Mystery, Shounen, Sports, Team Sports"
50586,Migi to Dali,7.69,13,pg_13,2332,"Comedy, Mystery, Seinen, Suspense"
56055,Monsters: Ippyaku Sanjou Hiryuu Jigoku,7.69,1,pg_13,3506,"Fantasy, Shounen"
2313,Muumindani no Suisei,7.69,1,g,6545,"Adventure, Fantasy, Kids, Slice of Life"
13667,Naruto: Shippuuden Movie 6 - Road to Ninja,7.69,1,pg_13,708,"Action, Adventure, Fantasy, Isekai, Shounen"
34914,New Game!!,7.69,12,pg_13,1017,"Adult Cast, CGDCT, Comedy, Otaku Culture, Workplace"
34428,Overlord Movie 2: Shikkoku no Eiyuu,7.69,1,r,2419,"Action, Adventure, Fantasy, Isekai"
54633,Pokemon Concierge,7.69,4,pg,5688,"Fantasy, Kids, Workplace"
21339,Psycho-Pass Movie 1,7.69,1,r,937,"Action, Adult Cast, Military, Sci-Fi"
28069,Shigatsu wa Kimi no Uso: Moments,7.69,1,pg_13,2087,"Music, Performing Arts, Shounen"
50275,Sword Art Online: Progressive Movie - Kuraki Yuuyami no Scherzo,7.69,1,pg_13,1871,"Action, Adventure, Fantasy, Romance, Video Game"
51536,The iDOLM@STER Cinderella Girls: U149,7.69,12,pg_13,5530,"Idols (Female), Music, Slice of Life"
51552,Watashi no Shiawase na Kekkon,7.69,12,pg_13,727,"Adult Cast, Drama, Fantasy, Historical, Romance"
59385,You Shou Yan 4th Season,7.69,12,pg_13,16088,"Comedy, Fantasy"
37773,"Yuru Yuri,",7.69,1,pg_13,4188,"CGDCT, Comedy, Gag Humor, Girls Love, School"
997,Bishoujo Senshi Sailor Moon S: Kaguya-hime no Koibito,7.69,1,pg_13,3211,"Adventure, Comedy, Drama, Mahou Shoujo, Romance, Shoujo"
8514,Break Blade Movie 2: Ketsubetsu no Michi,7.69,1,r,3059,"Adult Cast, Fantasy, Mecha, Military, Shounen"
52196,Date A Live V,7.69,12,r,1881,"Action, Fantasy, Harem, Romance, School, Sci-Fi, Urban Fantasy"
120,Fruits Basket,7.69,26,pg_13,435,"Drama, Love Polygon, Romance, School, Shoujo, Supernatural"
27633,Gekkan Shoujo Nozaki-kun Specials,7.69,6,pg_13,1783,"Comedy, Romance, School"
852,Gokinjo Monogatari,7.69,50,pg_13,4470,"Comedy, Drama, Romance, Shoujo, Visual Arts"
50401,Hanhua Riji 3rd Season,7.69,12,pg_13,10031,"Comedy, Supernatural"
51995,Hibike! Euphonium: Ensemble Contest-hen,7.69,1,pg_13,4257,"Drama, Music, Performing Arts, School"
39959,Ani ni Tsukeru Kusuri wa Nai! 3,7.68,12,pg_13,3849,"Comedy, School"
477,Aria the Animation,7.68,13,g,1538,"Iyashikei, Sci-Fi, Shounen, Slice of Life"
36214,Asagao to Kase-san.,7.68,1,pg_13,1932,"Girls Love, School, Shoujo"
32370,D.Gray-man Hallow,7.68,13,r,1371,"Action, Adventure, Fantasy, Shounen, Urban Fantasy"
28907,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",7.68,12,r,238,"Action, Adventure, Fantasy, Isekai, Military"
5835,Hanasakeru Seishounen,7.68,39,pg_13,2843,"Drama, Reverse Harem, Romance, Shoujo"
8426,Hourou Musuko,7.68,11,pg_13,1877,"Crossdressing, Drama, Romance, School, Seinen"
44586,Kakushigoto Movie,7.68,1,pg_13,3745,"Childcare, Comedy, Gag Humor, Otaku Culture, Shounen, Workplace"
34544,Koutetsujou no Kabaneri Movie 3: Unato Kessen,7.68,1,r,1752,"Action, Fantasy, Gore, Historical, Horror, Survival, Suspense"
57663,Kui Cheng Shoufu Cong Youxi Kaishi,7.68,16,pg_13,8120,"Comedy, Fantasy"
19703,Kyousou Giga (TV),7.68,10,pg_13,1324,"Action, Fantasy"
20517,Little Busters! EX,7.68,8,pg_13,3196,"Comedy, Drama, Romance, School, Supernatural"
59662,Long Zu II: Daowangzhe Zhi Tong,7.68,24,pg_13,6558,"Adventure, Fantasy"
34430,Meitantei Conan Movie 21: Karakurenai no Love Letter,7.68,1,pg_13,4195,"Action, Detective, Drama, Historical, Mystery, Romance"
40111,Nezha Zhi Mo Tong Jiang Shi,7.68,1,pg_13,5378,"Action, Comedy, Drama, Fantasy, Historical"
15959,Nurarihyon no Mago OVA,7.68,2,r+,4779,"Action, Mythology, Shounen, Supernatural"
2547,Princess Sara,7.68,46,g,4998,"Drama, Historical, School"
49627,Shingeki no Kyojin: The Final Season Specials,7.68,2,g,5471,"Comedy, Parody"
441,Shoujo Kakumei Utena: Adolescence Mokushiroku,7.68,1,r+,3156,"Avant Garde, Drama, Girls Love, Mahou Shoujo, School"
2582,Soukou Kihei Votoms,7.68,52,r+,4596,"Drama, Mecha, Military, Sci-Fi, Space"
12017,Tiger & Bunny Movie 2: The Rising,7.68,1,pg_13,4264,"Action, Adult Cast, Comedy, Mystery, Sci-Fi, Super Power"
61159,Toujima Tanzaburou wa Kamen Rider ni Naritai,7.68,0,r,3990,"Action, Adult Cast, Comedy, Seinen, Super Power"
36653,Tsurune: Kazemai Koukou Kyuudou-bu,7.68,13,pg_13,1511,"School, Sports"
1000,Uchuu Kaizoku Captain Herlock,7.68,42,pg_13,3837,"Action, Adventure, Drama, Sci-Fi, Seinen, Space"
51390,Xing Yu Siwan Nian,7.68,16,pg_13,11140,"Action, Fantasy, Sci-Fi"
6154,Saint Seiya: Meiou Hades Juuni Kyuu-hen - Yomigaerishi Gold Saint-tachi no Shinwa,7.67,2,pg_13,6848,"Adventure, Sci-Fi, Shounen"
20847,Seitokai Yakuindomo*,7.67,13,r,1012,"Comedy, Gag Humor, School, Shounen"
33502,Shuumatsu Nani Shitemasu ka? Isogashii desu ka? Sukutte Moratte Ii desu ka?,7.67,12,pg_13,592,"Drama, Fantasy, Romance, Sci-Fi"
2451,Space Cobra,7.67,31,r+,4731,"Action, Adult Cast, Adventure, Sci-Fi, Shounen, Space"
60326,"Watashi ga Koibito ni Nareru Wake Nai jan, Muri Muri! (※Muri ja Nakatta!?)",7.67,12,pg_13,2629,"Comedy, Girls Love, Harem, School"
42266,Wu Dong Qian Kun 2nd Season,7.67,12,pg_13,8657,"Action, Adventure, Fantasy, Historical, Martial Arts, Romance"
34284,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou,7.67,6,pg_13,3559,"Drama, Mahou Shoujo"
42847,Ai no Utagoe wo Kikasete,7.67,1,pg_13,2053,"Drama, Music, School, Sci-Fi"
51218,BanG Dream! 5th Anniversary Animation: CiRCLE Thanks Party!,7.67,2,pg_13,9116,Music
39619,BanG Dream! Film Live,7.67,1,pg_13,6037,Music
56948,Boku no Kokoro no Yabai Yatsu: Twi-Yaba,7.67,1,pg_13,4232,"Comedy, Romance, School, Shounen"
3841,Chi's Sweet Home,7.67,104,g,2949,"Pets, Seinen, Slice of Life"
51038,Doupo Cangqiong: Yuanqi,7.67,3,pg_13,9924,"Action, Adventure, Fantasy, Historical, Martial Arts, Romance"
3785,Evangelion Movie 3: Q,7.67,1,pg_13,523,"Award Winning, Drama, Mecha, Psychological, Sci-Fi, Suspense"
13119,Hakuouki Movie 2: Shikon Soukyuu,7.67,1,pg_13,4959,"Action, Drama, Historical, Josei, Samurai, Supernatural"
4811,Ichigo Mashimaro Encore,7.67,2,pg_13,4787,"CGDCT, Iyashikei, Slice of Life"
450,InuYasha Movie 2: Kagami no Naka no Mugenjou,7.67,1,pg_13,2176,"Action, Adventure, Fantasy, Historical, Mythology, Romance, Shounen, Time Travel"
4814,Junjou Romantica 2,7.67,12,pg_13,1438,"Adult Cast, Boys Love, Comedy, Drama"
13767,Junjou Romantica OVA,7.67,2,pg_13,3193,"Adult Cast, Boys Love, Comedy, Drama"
35860,Karakai Jouzu no Takagi-san,7.67,12,pg_13,386,"Comedy, Love Status Quo, Romance, School, Shounen"
21659,Kill la Kill Specials,7.67,2,r,1294,"Action, Comedy, Ecchi, Fantasy, School, Urban Fantasy"
31227,Kindaichi Shounen no Jikenbo Returns 2nd Season,7.67,22,r,6307,"Mystery, Shounen"
55748,Love Live! Nijigasaki Gakuen School Idol Doukoukai: Kanketsu-hen,7.67,1,pg_13,7585,"Idols (Female), Music, School, Slice of Life"
50203,Love Live! Superstar!! 2nd Season,7.67,12,pg_13,4057,"Idols (Female), Music, School, Slice of Life"
528,Pokemon Movie 01: Mewtwo no Gyakushuu,7.67,1,pg,967,"Action, Adventure, Award Winning, Comedy, Fantasy, Kids"
35240,Princess Principal,7.67,12,r,1223,"Action, Historical, Mystery"
41141,Princess Principal: Crown Handler 3,7.67,1,r,6146,"Action, Historical, Mystery"
3931,Initial D Battle Stage 2,7.66,1,pg_13,4266,"Action, Drama, Racing, Seinen"
15117,Kami nomi zo Shiru Sekai: Tenri-hen,7.66,2,pg_13,1802,"Comedy, Harem, Romance, Shounen, Supernatural"
32491,Kanojo to Kanojo no Neko: Everything Flows,7.66,4,g,1782,"Pets, Slice of Life"
40269,Kengan Ashura Part 2,7.66,12,r,2082,"Action, Martial Arts"
2175,Kino no Tabi: The Beautiful World - Byouki no Kuni - For You,7.66,1,r,3359,"Adventure, Drama, Fantasy"
48426,Kitarou Tanjou: Gegege no Nazo,7.66,1,r,7339,"Comedy, Mythology, Shounen, Supernatural"
30311,Kuroko no Basket 3rd Season NG-shuu,7.66,9,pg_13,3555,"Comedy, Sports, Team Sports"
4454,Macross F: Close Encounter - Deculture Edition,7.66,1,pg_13,6256,"Mecha, Military, Music, Sci-Fi, Space"
48375,Mahouka Koukou no Rettousei: Tsuioku-hen,7.66,1,pg_13,2372,"Action, Fantasy, Sci-Fi, Urban Fantasy"
14735,Meitantei Conan Movie 17: Zekkai no Private Eye,7.66,1,g,3806,"Adventure, Comedy, Detective, Mystery, Shounen"
323,Mousou Dairinin,7.66,13,r+,549,"Adult Cast, Avant Garde, Award Winning, Detective, Drama, Mystery, Psychological, Supernatural, Suspense"
35777,Rilakkuma to Kaoru-san,7.66,13,pg,5663,"Anthropomorphic, Iyashikei, Kids, Slice of Life"
90,Shin Kidou Senki Gundam Wing,7.66,49,pg_13,1579,"Drama, Mecha, Military, Sci-Fi, Space"
39477,Shingeki no Kyojin Season 3 Specials,7.66,7,g,3839,"Comedy, Parody, Shounen"
57442,Shixiong A Shixiong 2nd Season,7.66,26,pg_13,12422,"Action, Adventure, Fantasy, Historical, Martial Arts"
35503,Shoujo☆Kageki Revue Starlight,7.66,12,pg_13,2389,"Drama, Music, Performing Arts, School"
54842,Sugar Apple Fairy Tale Part 2,7.66,12,pg_13,2746,"Adventure, Drama, Fantasy, Romance, Visual Arts"
54974,You Shou Yan,7.66,12,pg_13,12823,"Comedy, Fantasy"
55821,You Shou Yan 2nd Season,7.66,12,pg_13,15202,"Comedy, Fantasy"
37956,3D Kanojo: Real Girl 2nd Season,7.66,12,pg_13,1320,"Otaku Culture, Romance, School, Shoujo"
33337,ACCA: 13-ku Kansatsu-ka,7.66,12,pg_13,1521,"Adult Cast, Detective, Drama, Mystery, Seinen"
8516,Baka to Test to Shoukanjuu Ni!,7.66,13,pg_13,691,"Comedy, Love Polygon, Romance, School, Super Power"
13535,Binbougami ga!,7.66,13,pg_13,1104,"Comedy, Gag Humor, Parody, Shounen, Supernatural"
10092,Break Blade Movie 6: Doukoku no Toride,7.66,1,r,3250,"Adult Cast, Fantasy, Mecha, Military, Shounen"
33071,Bungou Stray Dogs: Hitori Ayumu,7.66,1,pg_13,1454,"Action, Adult Cast, Detective, Mystery, Organized Crime, Seinen, Super Power"
33354,Cardcaptor Sakura: Clear Card-hen,7.66,22,pg,1920,"Adventure, Comedy, Mahou Shoujo, Romance, Shoujo"
2665,Doraemon Movie 07: Nobita to Tetsujin Heidan,7.66,1,pg,6941,"Adventure, Comedy, Fantasy, Kids, Mecha, Shounen"
2673,Doraemon Movie 27: Nobita no Shin Makai Daibouken - 7-nin no Mahoutsukai,7.66,1,pg,6434,"Adventure, Comedy, Fantasy"
